redshift,frequency_MHz,brightness_temp_mK,neutral_fraction
2137.73774,0.6641327379391547,-1.5868145222218993e-05,0.07317073170731714
2134.78478,0.6650509753140951,-1.5817573604851407e-05,0.07317073170731714
2131.83183,0.6659717522126439,-1.5901422506322154e-05,0.07317073170731714
2128.87888,0.6668950823156666,-1.5985395191607842e-05,0.07317073170731714
2125.92593,0.6678209762575043,-1.6020081103426237e-05,0.07317073170731714
2122.97297,0.6687494478802148,-1.596950515138106e-05,0.07317073170731714
2120.02002,0.6696805016484475,-1.6053723384549612e-05,0.07317073170731714
2117.06707,0.6706141515150414,-1.613806674052342e-05,0.07317073170731714
2114.11411,0.6715504115283879,-1.608749062863098e-05,0.07317073170731714
2111.16116,0.6724892862815449,-1.617199103014394e-05,0.07317073170731714
2108.20821,0.6734307899360965,-1.6256617542439638e-05,0.07317073170731714
2105.25526,0.6743749335491274,-1.6341370594062238e-05,0.07317073170731714
2102.3023,0.6753217314505862,-1.6290826961929732e-05,0.07317073170731714
2099.34935,0.6762711884096805,-1.6375739116237196e-05,0.07317073170731714
2096.3964,0.6772233188728654,-1.6460778829456996e-05,0.07317073170731714
2093.44344,0.6781781373862261,-1.641023681145929e-05,0.07317073170731714
2090.49049,0.6791356488548986,-1.6495437104154013e-05,0.07317073170731714
2087.53754,0.6800958679440352,-1.6580765984096146e-05,0.07317073170731714
2084.58458,0.6810588094202346,-1.6530226305112724e-05,0.07317073170731714
2081.63163,0.6820244783279317,-1.661571724821659e-05,0.07317073170731714
2078.67868,0.6829928895554193,-1.6701337852190094e-05,0.07317073170731714
2075.72573,0.6839640548008233,-1.6787088531483834e-05,0.07317073170731714
2072.77277,0.6849379891317601,-1.6736585373771198e-05,0.07317073170731714
2069.81982,0.6859146977837984,-1.6822500280162053e-05,0.07317073170731714
2066.86687,0.6868941959498582,-1.690854631831827e-05,0.07317073170731714
2063.91391,0.6878764989287132,-1.6858047395625554e-05,0.07317073170731714
2060.96096,0.688861612103461,-1.6944259199852705e-05,0.07317073170731714
2058.00801,0.68984955090097,-1.7030603247430275e-05,0.07317073170731714
2055.05506,0.6908403274958989,-1.711707996115795e-05,0.07317073170731714
2052.1021,0.6918339575026493,-1.7066620666742938e-05,0.07317073170731714
2049.14915,0.6928304465067822,-1.715326537403253e-05,0.07317073170731714
